icao_id,name,latitude,longitude,type
SLVR,Santa Cruz/Viru Intl,-17.645,-63.135,METAR|TAF
SLYA,Yacuiba Arpt,-21.966,-63.654,METAR|TAF
SMJP,Paramaribo/Pengel Intl,5.453,-55.188,METAR|TAF
SMZO,Paramaribo/Zorg en H,5.811,-55.191,METAR|TAF
SMZY,Paramaribo/Zandery,5.453,-55.188,METAR
SOCA,Cayenne/Rochambeau Arpt,4.822,-52.365,METAR|TAF
SOOM,Saint Laurent du Mar,5.486,-54.032,METAR
SPAY,Atalaya Arpt,-10.732,-73.767,METAR
SPCL,Pucallpa/Rengifo Intl,-8.378,-74.574,METAR|TAF
SPEO,Chimbote/Morales Arpt,-9.15,-78.526,METAR|TAF
SPGM,Tingo Maria Arpt,-9.291,-76.005,METAR|TAF
SPHI,Chiclayo Arpt,-6.787,-79.828,METAR|TAF
SPHO,Ayacucho/Duarte Arpt,-13.155,-74.204,METAR|TAF
SPHY,Andahuaylas Arpt,-13.713,-73.352,METAR|TAF
SPHZ,Anta/Huaraz,-9.347,-77.598,METAR|TAF
SPIM,Lima/Chavez Intl,-12.024,-77.113,METAR|TAF
SPJA,Rioja,-6.068,-77.16,METAR
SPJC,Lima/Chávez Intl,-12.024,-77.113,METAR|TAF
SPJE,San Agustin/Jaen-Shumba Arpt,-5.593,-78.774,METAR|TAF
SPJI,Juanjui Arpt,-7.169,-76.729,METAR|TAF
SPJJ,Jauja/Francisco Carle Arpt,-11.783,-75.473,METAR|TAF
SPJL,Juliaca Arpt,-15.467,-70.158,METAR|TAF
SPJN,San Juan Arpt,-15.35,-75.138,METAR
SPJR,Cajamarca/Iglesias Arpt,-7.139,-78.489,METAR|TAF
SPLO,Ilo Arpt,-17.692,-71.343,METAR|TAF
SPME,Tumbes Arpt,-3.551,-80.385,METAR|TAF
SPMS,Yurimaguas Arpt,-5.895,-76.111,METAR|TAF
SPNC,Huanuco/Alferez Arpt,-9.879,-76.207,METAR|TAF
SPPY,Chachapoyas Arpt,-6.207,-77.853,METAR|TAF
SPQT,Iquitos/Vignetta Arpt,-3.786,-73.306,METAR|TAF
SPQU,Arequipa/Ballon Intl,-16.341,-71.583,METAR|TAF
SPRU,Trujillo Arpt,-8.087,-79.109,METAR|TAF
SPSO,Pisco Intl,-13.744,-76.221,METAR|TAF
SPST,Tarapoto Arpt,-6.509,-76.373,METAR|TAF
SPTN,Tacna Arpt,-18.049,-70.277,METAR|TAF
SPTU,Puerto Maldonado Arpt,-12.603,-69.228,METAR|TAF
SPUR,Piura/Iberico Intl,-5.206,-80.616,METAR|TAF
SPYL,Talara/Montes Arpt,-4.577,-81.254,METAR|TAF
SPZA,Nazca/Neuman Arpt,-14.854,-74.962,METAR|TAF
SPZO,Cuzco/Astete Arpt,-13.536,-71.939,METAR|TAF
SUAA,Melilla/Adami Arpt,-34.788,-56.263,METAR|TAF
SUAG,Artigas Arpt,-30.399,-56.51,METAR
SUCA,Colonia Intl,-34.452,-57.768,METAR|TAF
SUDU,Durazno/Santa Bernadina Arpt,-33.359,-56.499,METAR|TAF
SULS,Maldonado Intl,-34.855,-55.094,METAR|TAF
SUME,Mercedes,-33.251,-58.069,METAR
SUMO,Melo/Cerro Largo Arpt,-32.34,-54.224,METAR
SUMU,Carrasco Intl,-34.838,-56.031,METAR|TAF
SUPE,Maldonado/Punta,-34.914,-54.921,METAR
SUPU,Paysandu Arpt,-32.362,-58.067,METAR
SURV,Rivera Intl,-30.97,-55.474,METAR|TAF
SUSO,Salto Arpt,-31.438,-57.982,METAR|TAF
SUTB,Tacuarembo,-31.725,-55.956,METAR
SUTR,Treinta Y Tres,-33.198,-54.35,METAR
SVAC,Acarigua/Oswaldo Arpt,9.552,-69.238,METAR
SVBC,Barcelona Intl,10.107,-64.689,METAR|TAF
SVBI,Barinas Arpt,8.62,-70.22,METAR
SVBM,Barquisimeto Intl,10.043,-69.358,METAR|TAF
SVBS,Maracay/Gomez Arpt,10.25,-67.649,METAR
SVCB,Ciudad Bolivar Arpt,8.121,-63.533,METAR
SVCJ,San Carlos Arpt,9.648,-68.575,METAR
SVCL,Calabozo Arpt,8.925,-67.417,METAR
SVCN,Canaima Arpt,6.232,-62.854,METAR
SVCP,Carupano/Bermudez Arpt,10.66,-63.262,METAR
SVCR,Coro/Chinnos Arpt,11.415,-69.681,METAR
SVCS,Caracas/Oscar Macha,10.287,-66.816,METAR
SVCU,Cumana/Jose de Sucre,10.445,-64.139,METAR
SVCZ,Sombrero/Rios,9.372,-66.923,METAR
SVFM,Caracas/Miranda,10.487,-66.846,METAR
SVGD,Guasdualito Arpt,7.212,-70.755,METAR
SVGI,Guiria Arpt,10.574,-62.313,METAR
SVGU,Guanare Arpt,9.027,-69.755,METAR
SVHG,Higuerote Arpt,10.463,-66.093,METAR
SVJC,Paraguana/Camejo Intl,11.781,-70.151,METAR|TAF
SVJM,San Juan los Morros,9.909,-67.377,METAR
SVLF,La Fria Arpt,8.239,-72.271,METAR
SVLO,La Orchila Isla Arpt,11.805,-66.192,METAR
SVMC,Maracaibo/La Chinita Arpt,10.558,-71.728,METAR|TAF
SVMD,Mérida/Campo de Oro,8.583,-71.162,METAR
SVMG,Margarita/Manno Intl,10.913,-63.968,METAR|TAF
SVMI,Caracas/Bolívar Intl,10.603,-66.991,METAR|TAF
SVMN,Mene Grande,9.805,-70.897,METAR
SVMP,Metropolitano,10.133,-66.788,METAR
SVMT,Maturin Intl,9.748,-63.156,METAR
SVPA,Puerto Ayacucho Arpt,5.622,-67.605,METAR
SVPC,Puerto Cabello/Salom Arpt,10.48,-68.072,METAR
SVPM,Paramillo Arpt,7.801,-72.203,METAR
SVPR,Guayana/Piar Intl,8.288,-62.76,METAR|TAF
SVSA,San Antonio Arpt,7.841,-72.441,METAR|TAF
SVSE,Santa Elena Uairen,4.556,-61.143,METAR
SVSO,Santo Domingo Arpt,7.569,-72.045,METAR
SVSP,San Felipe Arpt,10.279,-68.756,METAR
SVSR,San Fernando Arpt,7.881,-67.443,METAR
SVST,San Tomé Arpt,8.945,-64.148,METAR
SVSZ,Santa Barbara del Zu,8.981,-71.94,METAR
SVTM,Tumeremo Arpt,7.253,-61.524,METAR
SVTR,Temblador,9.017,-62.617,METAR
SVVA,Valencia Intl,10.154,-67.92,METAR|TAF
SVVG,El Vigia/Alfonso Arpt,8.624,-71.673,METAR
SVVL,Valera/Briceno Arpt,9.34,-70.585,METAR
SVVP,Valle de La Pascua Arpt,9.222,-65.991,METAR
SWBC,Barcelos,-0.981,-62.923,METAR
SYCJ,Georgetown/Jagan Intl,6.499,-58.254,METAR|TAF
SYEB,Ebini Arpt,5.567,-57.783,TAF
SYEC,Georgetown/Correia Intl,6.809,-58.104,METAR|TAF
SYGO,Georgetown/Ogle Arpt,6.806,-58.106,METAR|TAF
SYGT,Georgetown,6.806,-58.106,METAR|TAF
SYKA,Kaieteur Falls Arpt,5.173,-59.492,TAF
SYKM,Kamarang Arpt,5.869,-60.629,METAR|TAF
SYLT,Lethem Arpt,3.373,-59.789,METAR|TAF
SYMB,Maburuma Arpt,8.2,-59.777,METAR|TAF
TAPA,Antigua/Bird Intl,17.135,-61.797,METAR|TAF
TBPB,Bridgetown/Adams Intl,13.075,-59.492,METAR|TAF
TBPO,Bridgetown City,13.1,-59.62,METAR
TDCF,Canefield Arpt,15.339,-61.392,METAR
TDPD,Douglas Charles Intl,15.547,-61.299,METAR|TAF
TDPR,Roseau,15.303,-61.389,METAR
TFFF,Le Lamentin/Cesaire Intl,14.591,-61.003,METAR|TAF
TFFJ,St Barthelemy/Gustav Arpt,17.904,-62.844,METAR
TFFR,Guadeloupe/Pitre Intl,16.265,-61.532,METAR|TAF
TGPY,St Georges/Bishop Intl,12.006,-61.797,METAR|TAF
TIST,St Thomas/King Arpt,18.33623,-64.97994,METAR|TAF
TISX,St Croix/Rohlsen Arpt,17.69967,-64.81256,METAR|TAF
TJBQ,Aquadilla/Hernández Arpt,18.494,-67.128,METAR|TAF
TJIG,San Juan/Dominicci Arpt,18.457,-66.094,METAR
TJMZ,Mayaguez/De Hostos Arpt,18.256,-67.151,METAR|TAF
TJNR,Roosevelt Roads Arpt,18.253,-65.638,METAR|TAF
TJPS,Ponce/Mercedita Arpt,18.011,-66.567,METAR|TAF
TJRV,Jose Alponte Arpt,18.25,-65.643,METAR|TAF
TJSJ,San Juan/Marin Intl,18.4326,-66.01065,METAR|TAF
TKPK,St Kitts/Bradshaw Intl,17.312,-62.72,METAR|TAF
TKPN,Nevis/Armory Intl,17.205,-62.591,METAR|TAF
TLPC,St Lucia/Charles Arpt,14.021,-60.993,METAR|TAF
TLPL,St Lucia/Hewanorra Intl,13.743,-60.948,METAR|TAF
TNCA,Aruba/Beatrix Intl,12.501,-70.015,METAR|TAF
TNCB,Bonaire/Flamingo Arpt,12.133,-68.277,METAR|TAF
TNCC,Curacao/Hato Intl,12.189,-68.96,METAR|TAF
TNCE,St Eustatius/Roosevelt Arpt,17.497,-62.979,METAR
TNCM,St Maarten Intl,18.041,-63.109,METAR|TAF
TQPF,Anguilla/Lloyd Intl,18.205,-63.055,METAR|TAF
TRPG,Monserrat/Geralds Arpt,16.792,-62.194,METAR|TAF
TRPM,Blackburne/Plym,16.75,-62.17,METAR
TTCP,Tobago/Crown Pt Arpt,11.149,-60.836,METAR|TAF
TTPP,Port of Spain/Piarco Arpt,10.593,-61.348,METAR|TAF
TTPT,Crown Point Arpt,11.149,-60.836,METAR
TUPJ,Beef Isl/Lettsome Arpt,18.445,-64.543,METAR|TAF
TVSA,Argyle Intl,13.156,-61.15,METAR|TAF
TVSC,Canouan Arpt,12.7,-61.342,METAR
TVSM,Mustique Arpt,12.888,-61.18,METAR
TVSV,Kingston/Joshua Arpt,13.143,-61.212,METAR|TAF
TXKF,Bermuda/Wade Intl,32.364,-64.679,METAR|TAF
UAAA,Almaty Intl,43.35,77.027,METAR|TAF
UAAH,Balkhash Arpt,46.893,75.005,METAR|TAF
UAAT,Taldykorgan Arpt,45.121,78.445,METAR|TAF
UACC,Astana Intl,51.024,71.468,METAR|TAF
UACK,Kokshetau Arpt,53.332,69.594,METAR|TAF
UACP,Petropavlovsk Arpt,54.775,69.183,METAR|TAF
UADD,Taraz Arpt,42.854,71.304,METAR|TAF
UAII,Shymkent Intl,42.366,69.476,METAR|TAF
UAIT,Turkistan Arpt,43.311,68.55,METAR|TAF
UAKD,Zhezkazgan Arpt,47.711,67.739,METAR|TAF
UAKK,Karaganda Arpt,49.672,73.333,METAR|TAF
UAOO,Kzylorda Arpt,44.707,65.593,METAR|TAF
UARR,Uralsk Arpt,51.151,51.541,METAR|TAF
UASK,Ust-Kamenogorsk Arpt,50.027,82.5,METAR|TAF
UASP,Pavlodar Arpt,52.202,77.078,METAR|TAF
UASS,Semey Arpt,50.352,80.228,METAR|TAF
UATA,Aralskoe More,46.833,61.617,METAR
UATE,Aktau Arpt,43.86,51.092,METAR|TAF
UATG,Atyrau Arpt,47.122,51.829,METAR|TAF
UATT,Aktjubinsk/Atkobe Arpt,50.248,57.203,METAR|TAF
UAUU,Kostanay Arpt,53.215,63.553,METAR|TAF
UBBB,Baku/Aliyev Intl,40.469,50.061,METAR|TAF
UBBF,Fuzuli Intl,39.595,47.196,METAR|TAF
UBBG,Gyanca Intl,40.738,46.318,METAR|TAF
UBBL,Lenkoran Intl,38.746,48.818,METAR|TAF
UBBN,Nakhchivan Arpt,39.189,45.458,METAR|TAF
UBBQ,Qabala Intl,40.809,47.729,METAR|TAF
UBBY,Zakataly Intl,41.561,46.667,METAR|TAF
UBBZ,Zangilan Intl,39.094,46.734,METAR|TAF
UBEE,Yevlakh Arpt,40.632,47.142,METAR|TAF
UCFL,Tamchy/Issyk-Kul Intl,42.585,76.702,METAR|TAF
UCFM,Bishkek/Manas Intl,43.061,74.478,METAR|TAF
UCFO,Osh Intl,40.61,72.791,METAR|TAF
UDSG,Gyumri/Shirak Intl,40.75,43.859,METAR|TAF
UDYZ,Yerevan/Zvartnots Intl,40.147,44.396,METAR|TAF
UEEE,Yakutsk Arpt,62.093,129.774,METAR|TAF
UELL,Culman Arpt,56.912,124.903,METAR|TAF
UERP,Polyarny Arpt,66.4,112.03,METAR|TAF
UERR,Mirny Arpt,62.538,114.056,METAR|TAF
UESO,Chokurdakh Arpt,70.624,147.898,METAR|TAF
UEST,Tiksi Arpt,71.698,128.903,METAR|TAF
UGAM,Ambrolauri Arpt,42.527,43.135,METAR|TAF
UGKO,Kutaisi/Kopitnarii Intl,42.177,42.483,METAR|TAF
UGMM,Muhrani,41.933,44.583,METAR
UGMS,Mestia/Tamar Arpt,43.055,42.75,METAR|TAF
UGSB,Batumi Intl,41.61,41.6,METAR|TAF
UGTB,Tbilisi Intl,41.669,44.955,METAR|TAF
UHBB,Blagoveshchensk Arpt,50.425,127.412,METAR|TAF
UHBP,Ekimchan Arpt,53.077,132.951,METAR
UHHH,Khabarovsk/Novy Arpt,48.527,135.184,METAR|TAF
UHHO,Troickoe,49.335,136.601,METAR
UHMA,Anadyr Arpt,64.733,177.739,METAR|TAF
UHMD,Providenja Bay Arpt,64.378,-173.243,METAR|TAF
UHMG,Chaybukha Arpt,61.835,160.548,METAR
UHMM,Magadan/Sokol Arpt,59.911,150.725,METAR|TAF
UHMP,Pevek Arpt,69.775,170.599,METAR|TAF
UHNN,Nikolaevsk-On-Amure,53.154,140.661,METAR|TAF
UHPP,Petropavlovsk-Kamchatsky Arpt,53.175,158.444,METAR|TAF
UHSH,Okha Arpt,53.52,142.878,METAR|TAF
UHSS,Yuzhno-Sakhalinsk Arpt,46.887,142.719,METAR|TAF
UHWW,Vladivostok Intl,43.399,132.146,METAR|TAF
UIAA,Chita/Kadala Arpt,52.026,113.31,METAR|TAF
UIBB,Bratsk Arpt,56.365,101.716,METAR|TAF
UIII,Irkutsk Intl,52.273,104.38,METAR|TAF
UIIO,Ust-Ordynysky,52.825,104.734,METAR
UIKB,Bodajbo,57.865,114.239,METAR
UIKK,Kirensk,57.773,108.064,METAR
UINN,Nizhneudinsk,54.891,99.065,METAR
UIUH,Khorinsk,52.166,109.793,METAR
UIUU,Ulan-Ude Arpt,51.808,107.443,METAR|TAF
UKBB,Kiev/Borispil Arpt,50.34,30.896,METAR|TAF
UKCC,Donetsk Intl,48.074,37.74,METAR|TAF
UKCM,Mariupol Intl,47.075,37.452,METAR|TAF
UKCW,Luhansk Intl,48.417,39.374,METAR|TAF
UKDD,Dnipropetrovsk Intl,48.365,35.097,METAR|TAF
UKDE,Zaporizhia/Mokraya Intl,47.867,35.316,METAR|TAF
UKDR,Lozuvatka Intl,48.044,33.21,METAR|TAF
UKFF,Simferopol Intl,45.034,33.982,METAR|TAF
UKHH,Kharkiv Intl,49.925,36.29,METAR|TAF
UKII,Kishinev,47.017,28.983,METAR
UKKE,Cherkasy Arpt,49.416,31.995,METAR|TAF
UKKK,Kiev/Zhuliany Arpt,50.41,30.443,METAR|TAF
UKKM,Hostomel Arpt,50.603,30.192,METAR|TAF
UKLI,Ivano-Frankivsk Arpt,48.884,24.691,METAR|TAF
UKLL,Lviv Intl,49.812,23.956,METAR|TAF
UKLN,Chernovsty Intl,48.259,25.981,METAR|TAF
UKLR,Rivne Intl,50.608,26.145,METAR|TAF
UKLU,Uzhhorod Arpt,48.633,22.261,METAR|TAF
UKOH,Kherson Intl,46.676,32.506,METAR|TAF
UKON,Mykolaiv Arpt,47.058,31.92,METAR|TAF
UKOO,Odessa Intl,46.427,30.677,METAR|TAF
UKWW,Vinnitsa/Gavrishevka Arpt,49.242,28.614,METAR|TAF
ULAA,Arhangelsk/Talagi Arpt,64.599,40.712,METAR|TAF
ULDD,Amderma Arpt,69.761,61.576,METAR|TAF
ULKK,Kotlas Arpt,61.237,46.7,METAR|TAF
ULLI,St Petersburg/Pulkovo Arpt,59.798,30.267,METAR|TAF
ULMM,Murmansk Arpt,68.781,32.749,METAR|TAF
ULOL,Velikie Luki,56.381,30.602,METAR|TAF
ULOO,Pskov Arpt,57.79,28.397,METAR|TAF
ULPB,Petrozavodsk Arpt,61.885,34.155,METAR|TAF
ULWC,Botovo/Cherepovets Arpt,59.281,38.019,METAR|TAF
ULWT,Tot'Ma,59.981,42.769,METAR
ULWW,Vologda Arpt,59.283,39.943,METAR|TAF
UMBB,Brest Arpt,52.109,23.897,METAR|TAF
UMGG,Gomel Arpt,52.525,31.015,METAR|TAF
UMII,Vitebsk Arpt,55.133,30.36,METAR|TAF
UMIO,Orsha Arpt,54.44,30.297,METAR|TAF
UMKK,Kaliningrad/Khrabrovo Arpt,54.885,20.583,METAR|TAF
UMMG,Hrodna Arpt,53.602,24.056,METAR|TAF
UMMM,Minsk Intl,53.864,27.54,METAR|TAF
UMMS,Minsk Arpt,53.883,28.031,METAR|TAF
UMOO,Mogilev Arpt,53.954,30.1,METAR|TAF
UNAA,Abakan Intl,53.74,91.385,METAR|TAF
UNBB,Barnaul Arpt,53.362,83.54,METAR|TAF
UNEE,Kemerovo Intl,55.27,86.107,METAR|TAF
UNII,Enisejsk Arpt,58.473,92.113,METAR
UNKL,Krasnoyarsk Arpt,56.173,92.493,METAR|TAF
UNNN,Novosibirsk/Severny,55.091,82.906,METAR
UNNT,Novosibirsk/Tolmachevo Arpt,55.013,82.651,METAR|TAF
UNOO,Omsk Arpt,54.964,73.32,METAR|TAF
UNTT,Tomsk/Bogashevo Arpt,56.381,85.207,METAR|TAF
UNWW,Novokuznetsk Arpt,53.811,86.878,METAR|TAF
UOHH,Khantanga Arpt,71.977,102.476,METAR|TAF
UOII,Igarka Arpt,67.435,86.624,METAR|TAF
UOOO,Norilsk/Alykel Arpt,69.308,87.322,METAR|TAF
URFF,Simferopol Intl,45.036,33.986,METAR|TAF
URKA,Anapa Arpt,44.995,37.341,METAR|TAF
URKK,Krasnodar Arpt,45.033,39.15,METAR|TAF
URKM,Maykop Arpt,44.679,40.035,METAR|TAF
URMG,Grozny Arpt,43.387,45.702,METAR|TAF
URML,Makhachkala/Uytash Arpt,42.817,47.652,METAR|TAF
URMM,Mineralyne Vody Arpt,44.225,43.082,METAR|TAF
URMN,Nalchik Arpt,43.514,43.646,METAR|TAF
URMO,Vladikavkaz Arpt,43.204,44.608,METAR|TAF
URMT,Stavropol/Shpakovskoye Intl,45.108,42.1,METAR|TAF
URRP,Platov Intl,47.494,39.925,METAR|TAF
URRR,Rostov na Donu Arpt,47.258,39.818,METAR|TAF
URSS,Sochi Intl,43.438,39.926,METAR|TAF
URWA,Astrakhan Arpt,46.286,47.995,METAR|TAF
URWI,Elista Arpt,46.374,44.331,METAR|TAF
URWW,Volgograd Intl,48.788,44.336,METAR|TAF
USCC,Cheljabinsk Arpt,55.306,61.503,METAR|TAF
USCM,Magnitogorsk Intl,53.393,58.756,METAR|TAF
USDA,Sabette Arpt,71.216,72.05,METAR|TAF
USDD,Salekhard Arpt,66.591,66.611,METAR|TAF
USHH,Khanty-Mansijsk Arpt,61.029,69.086,METAR|TAF
USMM,Nadym Arpt,65.482,72.699,METAR|TAF
USMU,Novyi Urengoi Arpt,66.074,76.5,METAR|TAF
USNN,Nizhnevartovsk Arpt,60.959,76.497,METAR|TAF
USPP,Perm/Savino Arpt,57.914,56.021,METAR|TAF
USRK,Kogalym Intl,62.19,74.534,METAR|TAF
USRR,Surgut Intl,61.342,73.422,METAR|TAF
USSS,Yekaterinburg/Koltsovo Arpt,56.745,60.792,METAR|TAF
USTR,Tyumen/Roschino Intl,57.19,65.324,METAR|TAF
UTAA,Ashgabat Intl,37.975,58.371,METAR|TAF
UTAK,Turkmenbashi Arpt,40.054,53.007,METAR|TAF
UTAM,Mary Arpt,37.619,61.897,METAR|TAF
UTAT,Daşoguz Arpt,41.761,59.827,METAR|TAF
UTAV,Türkmenabat Arpt,39.083,63.613,METAR|TAF
UTDD,Dushanbe Arpt,38.543,68.825,METAR|TAF
UTDK,Kulob Arpt,37.988,69.805,METAR|TAF
UTDL,Khujand Arpt,40.215,69.695,METAR|TAF
UTDT,Qurghonteppa Intl,37.866,68.865,METAR|TAF
UUBC,Kaluga Intl,54.552,36.37,METAR|TAF
UUBI,Ivanovo/Yuzhny Arpt,56.939,40.946,METAR|TAF
UUBP,Bryansk Arpt,53.214,34.176,METAR|TAF
UUBW,Moscow/Ramenskoye Arpt,55.553,38.15,METAR|TAF
UUDD,Moscow/Domodedovo Arpt,55.409,37.906,METAR|TAF
UUDL,Yaroslav/Tunoshna Arpt,57.561,40.157,METAR|TAF
UUEE,Moscow/Sheremetyevo Intl,55.973,37.415,METAR|TAF
UUEM,Tver/Migalov,56.825,35.758,METAR|TAF
UUMO,Ostafyevo Intl,55.512,37.507,METAR|TAF
UUOB,Belgorod Intl,50.644,36.59,METAR|TAF
UUOK,Kursk/Vostochmy Arpt,51.751,36.297,METAR|TAF
UUOL,Lipetsk Arpt,52.702,39.534,METAR|TAF
UUOO,Voronez Intl,51.814,39.228,METAR|TAF
UUWW,Moscow/Vnukovo Arpt,55.592,37.261,METAR|TAF
UUYH,Ukhta Arpt,63.575,53.806,METAR|TAF
UUYS,Usinsk Arpt,66.002,57.373,METAR|TAF
UUYT,Ust-Kulom,61.686,53.683,METAR
UUYW,Vorkuta Arpt,67.488,64.002,METAR|TAF
UUYY,Syktyvkar Arpt,61.647,50.845,METAR|TAF
UWGG,Nizhny Novgorod Intl,56.225,43.786,METAR|TAF
UWKD,Kazan Intl,55.61,49.275,METAR|TAF
UWKE,Begishevo Arpt,55.566,52.1,METAR|TAF
UWKS,Cheboksary Arpt,56.09,47.347,METAR|TAF
UWLL,Ulyanovsk/Barataevka,54.274,48.236,METAR|TAF
UWLW,Ulyanovsk/Vostochny Arpt,54.402,48.8,METAR|TAF
UWOO,Orenburg Arpt,51.795,55.457,METAR|TAF
UWOR,Orsk Arpt,51.07,58.597,METAR|TAF
UWPP,Penza Arpt,53.123,45.019,METAR|TAF
UWPS,Saransk Arpt,54.116,45.203,METAR|TAF
UWSG,Saratov/Gagarin Arpt,51.713,46.171,METAR|TAF
UWSS,Saratov/Tsentralny Arpt,51.566,46.039,METAR|TAF
UWUU,Ufa Intl,54.57,55.87,METAR|TAF
UWWW,Samara/Kurumoch Intl,53.509,50.163,METAR|TAF
UZED,Dzizak,40.117,67.833,METAR
UZFA,Andijan Arpt,40.727,72.294,METAR|TAF
UZFF,Fergana Arpt,40.356,71.745,METAR|TAF
UZFN,Namangan Arpt,40.983,71.573,METAR|TAF
UZNN,Nukus Arpt,42.488,59.623,METAR|TAF
UZNU,Urgench Arpt,41.584,60.642,METAR|TAF
UZSA,Navoi Arpt,40.116,65.167,METAR|TAF
UZSB,Bukhara Arpt,39.775,64.483,METAR|TAF
UZSK,Karshi Arpt,38.804,65.773,METAR|TAF
UZSM,Tamdy,41.762,64.598,METAR
UZSS,Samarkand Arpt,39.7,66.974,METAR|TAF
UZST,Termez Arpt,37.287,67.318,METAR|TAF
UZTT,Taskent Intl,41.258,69.281,METAR|TAF
VAAH,Ahmadabad/Patel Intl,23.077,72.635,METAR|TAF
VAAK,Akola,20.699,77.059,METAR
VAAU,Aurangabad Arpt,19.863,75.398,METAR|TAF
VABB,Mumbai/Shivaji Intl,19.1,72.859,METAR|TAF
VABI,Bilaspur Arpt,21.988,82.111,METAR
VABJ,Bhuj-Rudramata Arpt,23.286,69.672,METAR|TAF
VABM,Belgaum Arpt,15.859,74.618,METAR|TAF
VABO,Vadodara Arpt,22.333,73.225,METAR|TAF
VABP,Bhopal/Raja Bhoj Arpt,23.288,77.337,METAR|TAF
VABV,Bhavnagar Arpt,21.752,72.185,METAR|TAF
VADU,Diu Arpt,20.714,70.923,METAR|TAF
VAGD,Gondia Arpt,21.467,80.2,METAR|TAF
VAHS,Rajkot Intl,22.3772,71.0374,METAR|TAF
VAID,Indore Arpt,22.722,75.801,METAR|TAF
VAJB,Jabalpur Arpt,23.178,80.05,METAR|TAF
VAJJ,Mumbai/Juhu Arpt,19.098,72.834,METAR
VAJL,Jalgaon Arpt,20.961,75.625,METAR|TAF
VAJM,Jamnagar Arpt,22.465,70.009,METAR|TAF
VAKD,Khandwa Arpt,21.857,76.337,METAR
VAKE,Kandla Arpt,23.15,70.117,METAR|TAF
VAKP,Kolhapur Arpt,16.664,74.287,METAR|TAF
VAKS,Keshod Arpt,21.317,70.27,METAR
VANP,Nagpur/Ambedkar Intl,21.089,79.055,METAR|TAF
VAOZ,Ozar Arpt,20.119,73.914,METAR|TAF
VAPO,Pune Intl,18.582,73.92,METAR|TAF
VAPR,Porbandar Arpt,21.649,69.657,METAR|TAF
VARK,Rajkot Arpt,22.309,70.779,TAF
VASD,Shirdi Intl,19.689,74.379,METAR|TAF
VASL,Solapur Arpt,17.627,75.935,METAR|TAF
VASU,Surat Arpt,21.114,72.742,METAR|TAF
VAUD,Udaipur/Pratap Arpt,24.618,73.896,METAR|TAF
VCBI,Katunayake/Bandaranaike Intl,7.181,79.884,METAR|TAF
VCCA,Anuradhapura,8.303,80.429,METAR
VCCB,Batticaloa,7.706,81.679,METAR
VCCC,Colombo/Ratmalana Arpt,6.822,79.886,METAR
VCCJ,Jaffna Intl,9.7931,80.0707,METAR
VCCT,Trincomalee,8.541,81.184,METAR
VCRI,Mattala/Rajapaksa Intl,6.287,81.125,METAR|TAF
VDKC,Kompong-Cham,12.029,105.441,METAR
VDPP,Phnom-Penh Intl,11.547,104.844,METAR|TAF
VDSA,Siem Reap-Ankr Intl,13.371,104.225,METAR|TAF
VDSR,Siem Reap Intl,13.409,103.811,METAR|TAF
VDSV,Sihanoukville Intl,10.582,103.637,METAR|TAF
VEAB,Allahabad Arpt,25.441,81.735,METAR|TAF
VEAN,Along Arpt,28.175,94.802,METAR|TAF
VEAT,Agartala Arpt,23.887,91.24,METAR|TAF
VEAY,Ayodhya Arpt,26.7484,82.1624,METAR|TAF
VEBD,Siliguri/Bagdogra Arpt,26.681,88.329,METAR|TAF
VEBI,Shillong Arpt,25.704,91.979,METAR|TAF
VEBN,Varanasi/Shastri Intl,25.452,82.859,METAR|TAF
VEBS,Bhubaneswar Intl,20.244,85.818,METAR|TAF
VEBU,Bilaspur Arpt,21.988,82.111,METAR|TAF
VECC,Kolkata/Bose Intl,22.651,88.445,METAR|TAF
VECO,Cooch Behar Arpt,26.331,89.467,METAR|TAF
VECX,Car Nicobar Arpt,9.15,92.817,METAR|TAF
VEDG,Durgapur/Kazi Nazrul Arpt,23.623,87.243,METAR|TAF
VEDO,Deoghar Arpt,24.446,86.707,METAR|TAF
VEDX,Kalaikuinda Arpt,22.339,87.214,TAF
VEDZ,Daporijo Arpt,27.985,94.222,METAR|TAF
VEGK,Gorakhpur Arpt,26.74,83.451,METAR|TAF
VEGT,Guwahati/Bordoloi Intl,26.107,91.587,METAR|TAF
VEGY,Gaya Arpt,24.744,84.951,METAR|TAF
VEHO,UNK,-99.99,-99.99,TAF
VEHX,Hasimara Arpt,26.6979,89.3689,METAR|TAF
VEIM,Imphal Arpt,24.76,93.897,METAR|TAF
VEJH,Jharsuguda Arpt,21.914,84.05,METAR|TAF
VEJP,Jeypore Arpt,18.8796,82.5525,TAF
VEJR,Jagdalpur Arpt,19.075,82.037,METAR|TAF
VEJS,Jamshedpur/Sonari Arpt,22.813,86.169,METAR|TAF
VEJT,Jorhat Arpt,26.731,94.175,METAR|TAF
VEKI,Kushinagar Arpt,26.776,83.889,METAR|TAF
VEKO,Khajuraho Arpt,24.817,79.919,METAR|TAF
VEKU,Silchar Kumbhigram Arpt,24.913,92.979,METAR|TAF
VELP,Lengpui Arpt,23.841,92.62,METAR|TAF
VELR,N Lakhimpur/Lilabari Arpt,27.296,94.098,METAR|TAF
VEMN,Dibrugarh Arpt,27.481,95.014,METAR|TAF
